name,vicinity,place_id,lat,lng
RONA+ Whitby,"4005 Garrard Rd, Whitby",ChIJk0DYBBAc1YkRrIFhqxvJsIE,43.9255338,-78.9171058
Lows Furniture,"199 Queen St, Port Perry",ChIJfVeAW2MV1YkRHiVWjvHzpvw,44.1050197,-78.9438749
Garden Centre at Rona+,"4005 Garrard Rd, Whitby",ChIJLfw3AxAc1YkRWSuIm-CeiMw,43.9255563,-78.9177589
Low's Furniture,"76 Brock St W, Uxbridge",ChIJlYtE_1g51YkRENM2LXa_Nec,44.1084762,-79.1237106
RONA Lindsay,"36 Harvest St, Lindsay",ChIJ00pGruo71YkRjoxxwuknA8Q,44.347415,-78.7687888
The Home Depot,"500 Lansdowne St W, Peterborough",ChIJEbIywB2N1YkRMzJNbyFDD-k,44.2878429,-78.3252397
RONA Cobourg Building Supplies,"1125 Division St, Cobourg",ChIJkQX46X4-04kRQuowH6ySc6U,43.9820137,-78.1760406
RONA Port Hope Building Supplies,"205 Peter St, Port Hope",ChIJyWxi0SzmP00RCY5jmUm8cJg,43.9530194,-78.2725775
The Home Depot,"120 Clarington Blvd, Bowmanville",ChIJ3xjzbywB1YkRm7bg8sn62LQ,43.9111111,-78.7097222
The Home Depot,"1481 Harmony Rd N, Oshawa",ChIJzz_Tg0Ub1YkRCeAD5RLuDsA,43.94377069999999,-78.84640399999999
The Home Depot,"4200 Garden St, Whitby",ChIJR2Ntyb8e1YkRAWLD_eM8wEc,43.9205623,-78.950238
Walmart Supercentre,"73 Strathy Rd, Cobourg",ChIJ_7EF9KLF1YkR5yH6TPZa5Mk,43.9748703,-78.2010868
The Home Depot,"1050 Depalma Dr, Cobourg",ChIJWdLmMtXF1YkR_exHgX3WfBM,43.9778992,-78.2022556
RONA Uxbridge,"8 Welwood Dr, Uxbridge",ChIJIZvjjQ4U1YkRCilNmy5QzJg,44.0885639,-79.1315268
RONA Port Perry,"1910 Scugog St, Port Perry",ChIJEy5G_70D1okRIb0JCHlAlfg,44.1012814,-78.9364217
Chemong Home Hardware Building Centre,"1699 Chemong Rd, Selwyn",ChIJB7fS9JOL1YkR_oDfDpO-p40,44.3436347,-78.3571673
Fenelon Falls Home Hardware,"140 Lindsay St, Fenelon Falls",ChIJsc35C-su1UwRD0kFQWMXC68,44.5290672,-78.7423925
Pro Desk at Rona+,"4005 Garrard Rd, Whitby",ChIJeyNSOIgd1YkRy3hkJVKIhhQ,43.9255338,-78.9171058
Clarington Home Hardware Building Centre,"2423 Rundle Rd, Bowmanville",ChIJURkg1JYB1YkRsjzlpGjR51I,43.91308,-78.74489
Lowe's Home Improvement,"10 Susie Wilson Rd, Essex Junction",ChIJO7GyFU13ykwR3UIUJ-HOli8,44.5064565,-73.1387221
Lowe's Home Improvement,"189 Hannafords Dr, South Burlington",ChIJF3oMF5F7ykwRA2m1Dz1xlTU,44.4410837,-73.21476179999999
Lowe's ProServices,"189 Hannafords Dr, South Burlington",ChIJWXtWAJF7ykwRI1hvTwHnouw,44.4410663,-73.2147834
Lowe's Garden Center,"10 Susie Wilson Rd, Essex Junction",ChIJTdkd_kx3ykwRAaMrOJwGBxA,44.5060562,-73.1383307
Lowe's ProServices,"10 Susie Wilson Rd, Essex Junction",ChIJfV47t0x3ykwR18jgL2XOVrI,44.5066266,-73.1385442
Lowe's Garden Center,"189 Hannafords Dr, South Burlington",ChIJ4SKpBZF7ykwRbxpgqQEw_VY,44.4415684,-73.21433499999999
The Home Depot,"759 Harvest Ln, Williston",ChIJ48ePruR4ykwRSZdBLk4ThgI,44.4413397,-73.1186577
Lowe Raymond Dr,"153 State St, Montpelier",ChIJV0oTvY6ntUwRWA17joraMaY,44.2625497,-72.5857669
"J.E. Lowe Construction, Inc - Excavation Company","41 Stearns Rd, Morristown",ChIJN45qaSLAtUwR8pm-TXYcXu4,44.5756902,-72.5584113
Walmart Supercenter,"282 Berlin Mall Rd, Berlin",ChIJCYssFs0HtUwRKVEnhyTHMf8,44.2160758,-72.565483
EcoSupply,"227 Pond Ln, Middlebury",ChIJ-4yE3T0UsYkRLKuUXw2AIKA,44.0342787,-73.17596309999999
Installation Services,"10 Susie Wilson Rd, Essex Junction",ChIJq6qqxkx3ykwRn29GLc2cOTA,44.5061066,-73.13826519999999
HomeGoods,"555 Shelburne St, Burlington",ChIJn1ZeCb17ykwRy3eGZItuhf4,44.4497578,-73.2108346
Larrabee's Building Supply,"1410 US-2 West, West Danville",ChIJEYjtCXNMtEwRRR1Sj-sgmNM,44.4113912,-72.16807250000001
Bibens Ace Hardware,"1961 Williston Rd, South Burlington",ChIJPWBt0zx5ykwRAM3N61FoISo,44.4601639,-73.149632
Walmart Garden Center,"282 Berlin Mall Rd, Berlin",ChIJraksFs0HtUwRBDFGnhyHuko,44.2170421,-72.5649397
Curtis Lumber Co Inc,"349 Leroy Rd, Williston",ChIJtSSqBA95ykwRUblE6uobdws,44.448781,-73.1381689
Bisbee's Ace Hardware,"109 Mad River Green, Waitsfield",ChIJ2-O_6x9ztUwRnZtzTgogO2Q,44.1838579,-72.83915449999999
Rice Lumber,"79 Shagbark Ln, Shelburne",ChIJMZ8xQjJ8ykwR_QUZYLpLohc,44.3926239,-73.2230987
"Express Appliance, Kitchen & more","14 Berard Dr, South Burlington",ChIJ5dnUqqd7ykwRvEibtr0jxT4,44.4847276,-73.17028169999999
Lowe's Home Improvement,"1400 E Yonezawa Blvd, Moses Lake",ChIJl_oYjNc4mVQRPAoVO8HEE5k,47.10574159999999,-119.2558703
Lowe's ProServices,"1400 East, Yonezawa Blvd, Moses Lake",ChIJt9gjVdY4mVQRcT1vN01cS4Y,47.1055837,-119.2558115
Lowe's Garden Center,"1400 Yonezawa Blvd, Moses Lake",ChIJq6qqVdY4mVQRifPY-NGz7GU,47.1050361,-119.2555969
Lowe's on Yonezawa Blvd.,Moses Lake,ChIJPytvLNY4mVQR9ocbCBYA45c,47.1040815,-119.2544205
Installation Services,"1400 East Yonezawa Blvd, Moses Lake",ChIJq6qqVdY4mVQRtVpB7AYj6eI,47.10551030000001,-119.2562171
Lowe's Home Improvement,"3100 N Reserve St, Missoula",ChIJqStRhFLOXVMR68ay6YEjpdA,46.89306800000001,-114.036718
Lowe's ProServices,"3100 N Reserve St, Missoula",ChIJeY4gAkXOXVMRm8EQMwfwU90,46.892992,-114.0367663
Lowe's Garden Center,"3100 N Reserve St, Missoula",ChIJi2-bBEXOXVMR-yVXoaHORYI,46.8924137,-114.0370687
The Home Depot,"2725 Radio Way, Missoula",ChIJgYi5xUbOXVMR7imtMr2tOdE,46.88954409999999,-114.0433812
Montana Ace | Eastgate,"905 E Broadway St, Missoula",ChIJ-324ti_MXVMRiskt3_yseHA,46.8679433,-113.9824568
Garden Center at The Home Depot,"2725 Radio Way, Missoula",ChIJuxrQPUfOXVMRc4o8Zuro20w,46.8892271,-114.0435898
Montana Ace | Tremper's,"Tremper's Shopping Centre, 2301 Brooks St, Missoula",ChIJW2P3c-vNXVMRlh8dcLiu28Y,46.850225,-114.0178309
Lowe Law Group,"2829 Great Northern Loop Suite B101, Missoula",ChIJiRg122nPXVMRIxVNQD2lKH8,46.8840101,-114.0332832
Installation Services,"3100 N Reserve St, Missoula",ChIJAQAAA0XOXVMRsgY-FEY6cBQ,46.8926461,-114.0364628
Menards,"1465 Menard Dr, Detroit Lakes",ChIJl2-oVVBPyFIRQv3wJPB85Us,46.8227692,-95.87491399999999
Walmart Garden Center,"1583 US-10, Detroit Lakes",ChIJk_OOWFdPyFIRGEu4ZRO4cdI,46.8254338,-95.87769740000002
Walmart Supercenter,"1583 US-10, Detroit Lakes",ChIJn15pwwT9yFIR_jRGNIrzHZg,46.8254338,-95.87769740000002
Cwikla Ace Hardware,"925 Washington Ave, Detroit Lakes",ChIJ8XbJkKtJyFIRfq0zIWrwGJM,46.81624799999999,-95.84507800000002
Ace Hardware,"130 W Main St, Perham",ChIJSxZxxmrOyVIR-Ihs5e82cuI,46.594579,-95.57316279999999
Lakeland General Store,"22438 Old 59 Rd, Pelican Rapids",ChIJ97dr0SSryVIRev9LCoBLMR0,46.6578865,-96.0269241
Strand Ace Hardware,"36 N Broadway, Pelican Rapids",ChIJa5PTLl2ryVIR9Ul0ShLck3k,46.57049629999999,-96.0842119
Bayfield Ace Hardware,"125 S Broad St, Bayfield",ChIJVYg9DUQdqVIRzfsoU0pPuK0,46.8091748,-90.81761499999999
Austin Lowes,"3865 S Mackinac Trail, Sault Ste. Marie",ChIJAQDALLI-Nk0RK8N3V8Cg0b4,46.4508257,-84.3751107
Walmart Supercentre,"446 Great Northern Rd, Sault Ste. Marie",ChIJSWQiJ3rxK4gRUzAL0efhZBA,46.5413238,-84.3150525
The Home Depot,"530 Great Northern Rd, Sault Ste. Marie",ChIJGxQ-lps3Nk0ReuLJSl-V0Cc,46.5432543,-84.31500539999999
Lock City Home Center,"499 W Spruce St, Sault Ste. Marie",ChIJ17gHFqI5Nk0Rp2wqlaNv-4Q,46.4984378,-84.355732
Soo Mill,"539 Great Northern Rd, Sault Ste. Marie",ChIJdw9b7ps3Nk0RWTat5AXT7hM,46.5435182,-84.3201977
Walmart Garden Center,"3763 I-75 Business Spur, Sault Ste. Marie",ChIJN4Fy2Uc5Nk0RLVMPu_UvQBc,46.4647304,-84.365454
Walmart Garden Centre,"446 Great Northern Rd, Sault Ste. Marie",ChIJqQruyBc3Nk0RSiBeOlQF9E0,46.541357,-84.3149935
Soo Builders Supply Co,"705 Johnston St, Sault Ste. Marie",ChIJr8WVA6o5Nk0RScz6n8D6APA,46.492657,-84.3409518
Lyons Timber Mart Wellington,"500 Wellington St W, Sault Ste. Marie",ChIJfwXHxt85Nk0RAiWntedMG34,46.5291192,-84.34944159999999
Sims Countertops,"1244 Great Northern Rd, Sault Ste. Marie",ChIJb0UuZao3Nk0RpT8jaDvRIAc,46.5652367,-84.32004669999999
Lyons Timber Mart Black Rd,"43 Black Rd, Sault Ste. Marie",ChIJaetXcgg4Nk0R7lRTfe6Qiw8,46.51728019999999,-84.2881562
Sault Ste. Marie Electricians at The Home Depot,"530 Great Northern Rd, Sault Ste. Marie",ChIJReOujlA3Nk0RqU9cIae_CTE,46.5432456,-84.3151164
Tsc Stores,"695 Great Northern Rd, Sault Ste. Marie",ChIJVVUVIZ83Nk0Rbxz2JUwMs8c,46.5469216,-84.3200774
Heritage Home Hardware Building Centre - Sault Ste. Marie,"594 Second Line E, Sault Ste. Marie",ChIJQQtnoYQ3Nk0Rd2J22P9nmrE,46.5392172,-84.3207376
Heritage Home Hardware Building Centre,"3478 ON-17B, Echo Bay",ChIJo5PbMkhaNk0RFgQCQsyq5CY,46.4735678,-84.0670559
Sault Ste. Marie Garage Door Installers at the Home Depot,"530 Great Northern Rd, Sault Ste. Marie",ChIJ5eCBBmY3Nk0RY-yKbEYywtw,46.5432456,-84.3151164
Sault Ste. Marie HVAC Contractors at The Home Depot,"530 Great Northern Rd, Sault Ste. Marie",ChIJQ_mrTXs3Nk0Rr7ePuhMWmv4,46.5432456,-84.3151164
Sault Ste. Marie Cabinet Refacing at The Home Depot,"530 Great Northern Rd, Sault Ste. Marie",ChIJa76sC-k3Nk0R6tq-ARbbH54,46.5432456,-84.3151164
Sault Ste. Marie Water Heater Installation at The Home Depot,"530 Great Northern Rd, Sault Ste. Marie",ChIJpcZf9wY3Nk0RBJAEp3nB9Ho,46.5432456,-84.3151164
Sault Ste. Marie HVAC Repair & Maintenance at the Home Depot,"530 Great Northern Rd, Sault Ste. Marie",ChIJyQ4gpkM3Nk0RHB0Bjp2dhmA,46.5432456,-84.3151164
The Home Depot,"388 Lerwick Rd, Courtenay",ChIJ4fcrjsUTiFQR25rpojjpwUQ,49.7121582,-124.9648437
Parksville Home Building Centre,"1395 Island Hwy W, Parksville",ChIJGzbPHmePiFQR5mGl6m8Xe6w,49.3487339,-124.3736344
Windsor Plywood,"1580 Sunrise Dr, Parksville",ChIJrVU1BGePiFQRK1ybXtZMYHQ,49.3489198,-124.3691481
Canadian Tire,"3550 Johnston Rd #51, Port Alberni",ChIJSZ7u2e32iFQR1-G1vUOCYvU,49.2653082,-124.7848199
Windsor Plywood,"2843 Kilpatrick Ave, Courtenay",ChIJa3LWtIAUiFQRK5ITC5wB0H0,49.671891,-124.9837191
Central Builders - Home Hardware Building Centre,"610 Anderton Ave, Courtenay",ChIJsZr93ooTiFQRKrqrX5BxpYY,49.690797,-124.9954557
Pacific West Home Solutions,"3540 3rd Ave, Port Alberni",ChIJq18Zejv3iFQRFxaxBwZGAhM,49.2413569,-124.808079
Weatherwise Timber Products,"1282 Alberni Hwy, Parksville",ChIJVTg1zMWPiFQR7KiPLkvGSNA,49.3050649,-124.3532202
Bowser Builders' Supply Ltd,"7021 Island Hwy W, Bowser",ChIJNQPr7WlhiFQRGqp-EUyyTlU,49.435757,-124.67549
RONA Penticton,"348 Duncan Ave W, Penticton",ChIJH661juCJglQRdUzltuiKOFE,49.4841997,-119.5988845
Lowe Slough,Cawston,ChIJq3Am_wrmglQRFl5ONDiQR7Y,49.1729541,-119.7601014
Home Hardware Building Centre,"150 Fairview Pl, Penticton",ChIJJ0dzteeJglQReiSDLtUfWCI,49.4805376,-119.5970409
P & E Lumber,"228 Green Mountain Rd, Penticton",ChIJmQdT9gCKglQRgLD98z0s0uw,49.47835420000001,-119.6024071
RONA+ Lethbridge,"3849 Mayor Magrath Dr S, Lethbridge",ChIJ9zcdHuGFblMRCDtZvj8rUhs,49.6556982,-112.7889373
Garden Centre at Rona+,"3849 Mayor Magrath Dr S, Lethbridge",ChIJ5_pont-FblMRaokgXIC5Phk,49.6552809,-112.7894306
The Home Depot,"3708 Mayor Magrath Dr S, Lethbridge",ChIJ4Thw6HSGblMRq_zJp9Y9hIc,49.655478,-112.7962839
RONA Lethbridge,"2260 32 St S, Lethbridge",ChIJmRwpt26GblMRR-w8lUgZCpw,49.6707498,-112.7958795
RONA Pincher Creek,"871 Elk Ave, Pincher Creek",ChIJNe-n92sKb1MRnvV1pnKwOmw,49.4822792,-113.9337601
Bakers Appliances,"1107 2 Ave S, Lethbridge",ChIJ-T_hk8mHblMR4OQhxB4jSS4,49.6974137,-112.830594
Home Hardware,"Towne Centre, 550 University Dr W #30, Lethbridge",ChIJtfPyXUKIblMR33yBf3Xhw6k,49.69334869999999,-112.8939413
Kitchen Design at Rona+,"3849 Mayor Magrath Dr S, Lethbridge",ChIJzX94phGFblMRbXLpJgnzo-g,49.6556198,-112.7890956
Lethbridge Water Heater Installation at The Home Depot,"3708 Mayor Magrath Dr S, Lethbridge",ChIJ5VBadYiHblMRUJ7aRK3eXTY,49.6557881,-112.7968413
Pro Desk at Rona+,"3849 Mayor Magrath Dr S, Lethbridge",ChIJsdk7A76FblMRCLPnPWnmwes,49.6556982,-112.7889373
Cardston Home Hardware Building Centre,"336 Main St, Cardston",ChIJg9wtvCknb1MRcFhXFqv4MHM,49.1981235,-113.3013506
Lone Rock LED,"1176 9 Ave W, Cardston",ChIJh3vLWrgmb1MRS_U7uQoTcGI,49.1867903,-113.33047
Aaron Lowe Massage Therapy,"111 7 St S, Lethbridge",ChIJlajxRjOHblMR9Hfm7UGWcIk,49.6975388,-112.8368423
RONA La Broquerie Lumber,"23 Lumber Ave, La Broquerie",ChIJRa87WmQ4wFIRkb1W-AXrnjw,49.5181009,-96.51902849999999
